mode,seed,episode,reward,length,energy,phase
normal,42,102,2734.792591,1252.0,2197.5999999999926,training
normal,42,103,66.845389,230.0,402.30000000000024,training
normal,42,104,3618.987133,1600.0,2783.4000000000015,training
normal,42,105,3909.95567,1600.0,2758.2999999999975,training
normal,42,106,3955.708417,1600.0,2732.9999999999964,training
normal,42,107,4146.772269,1600.0,2788.4999999999955,training
normal,42,108,1900.976033,903.0,1531.2999999999931,training
normal,42,109,131.784571,72.0,115.09999999999995,training
normal,42,110,3686.398009,1600.0,2754.5999999999985,training
normal,42,111,3315.824613,1600.0,2750.4999999999986,training
normal,42,112,3281.712052,1600.0,2753.7999999999975,training
normal,42,113,3740.040219,1600.0,2708.7999999999984,training
normal,42,114,4046.673341,1600.0,2710.4999999999955,training
normal,42,115,3941.971305,1600.0,2734.0999999999954,training
normal,42,116,3861.979711,1600.0,2780.800000000001,training
normal,42,117,574.325996,290.0,492.1000000000008,training
normal,42,118,120.270863,74.0,127.19999999999993,training
normal,42,119,3924.395704,1600.0,2797.599999999999,training
normal,42,120,2418.445854,1110.0,1934.19999999999,training
normal,42,121,3987.372849,1600.0,2794.2999999999993,training
normal,42,122,67.333915,60.0,99.89999999999996,training
normal,42,123,222.29301,110.0,177.5999999999999,training
normal,42,124,4001.988391,1600.0,2783.4999999999995,training
normal,42,125,4042.177126,1600.0,2784.099999999999,training
normal,42,126,4059.532175,1600.0,2729.2999999999965,training
normal,42,127,3950.868548,1600.0,2730.399999999997,training
normal,42,128,3899.98125,1600.0,2768.7999999999993,training
normal,42,129,3105.739462,1336.0,2192.4999999999895,training
normal,42,130,4068.037616,1600.0,2677.5999999999935,training
normal,42,131,3864.626215,1600.0,2672.9999999999964,training
normal,42,132,2927.790979,1267.0,2095.8999999999855,training
normal,42,133,223.286612,93.0,150.19999999999993,training
normal,42,134,58.683653,66.0,113.59999999999994,training
normal,42,135,140.538819,81.0,126.69999999999993,training
normal,42,136,2459.054426,1151.0,1929.7999999999897,training
normal,42,137,4084.907057,1540.0,2539.7999999999947,training
normal,42,138,4090.968661,1600.0,2724.3999999999933,training
normal,42,139,4051.19868,1600.0,2736.4999999999923,training
normal,42,140,157.369994,74.0,125.6999999999999,training
normal,42,141,3588.971614,1508.0,2631.2999999999947,training
normal,42,142,3867.767663,1600.0,2758.3999999999983,training
normal,42,143,4485.067413,1600.0,2791.3999999999955,training
normal,42,144,4262.224849,1600.0,2731.7999999999947,training
normal,42,145,4026.772677,1600.0,2739.5999999999976,training
normal,42,146,227.085179,126.0,212.09999999999997,training
normal,42,147,3926.074104,1600.0,2735.399999999995,training
normal,42,148,2333.236612,960.0,1671.3999999999928,training
normal,42,149,2336.126376,985.0,1728.899999999993,training
normal,42,150,1991.389264,874.0,1520.6999999999925,training
normal,42,151,48.944364,60.0,104.99999999999996,training
normal,42,152,3842.302329,1600.0,2855.9999999999964,training
normal,42,153,368.851696,274.0,469.2000000000009,training
normal,42,154,4083.755525,1600.0,2764.599999999995,training
normal,42,155,4010.518408,1600.0,2830.1,training
normal,42,156,231.613458,186.0,324.8000000000003,training
normal,42,157,4223.371023,1600.0,2805.399999999998,training
normal,42,158,4241.693994,1600.0,2804.0999999999967,training
normal,42,159,3975.475996,1600.0,2821.899999999998,training
normal,42,160,3998.353825,1600.0,2789.8999999999974,training
normal,42,161,207.837359,97.0,168.39999999999986,training
normal,42,162,184.880829,84.0,148.99999999999994,training
normal,42,163,4103.46521,1600.0,2804.599999999999,training
normal,42,164,4185.390097,1600.0,2780.6999999999994,training
normal,42,165,4190.156749,1600.0,2804.599999999995,training
normal,42,166,4248.919735,1600.0,2763.7999999999956,training
normal,42,167,4332.14967,1600.0,2745.699999999997,training
normal,42,168,4339.260015,1600.0,2728.799999999992,training
normal,42,169,3790.94719,1600.0,2767.4999999999945,training
normal,42,170,4494.86725,1600.0,2688.6999999999975,training
normal,42,171,3652.216411,1600.0,2708.0999999999995,training
normal,42,172,4568.456622,1600.0,2729.9999999999973,training
normal,42,173,4492.507287,1600.0,2764.099999999996,training
normal,42,174,4025.782197,1600.0,2777.899999999998,training
normal,42,175,4163.651726,1600.0,2746.0,training
normal,42,176,366.050999,192.0,340.90000000000026,training
normal,42,177,3803.459427,1584.0,2666.599999999998,training
normal,42,178,73.913196,67.0,109.19999999999992,training
normal,42,179,3646.408627,1600.0,2667.699999999996,training
normal,42,180,4322.227496,1600.0,2712.599999999997,training
normal,42,181,4384.605717,1600.0,2651.6999999999944,training
normal,42,182,3948.449418,1600.0,2715.1999999999975,training
normal,42,183,4459.636076,1600.0,2683.599999999995,training
normal,42,184,4019.761016,1600.0,2676.1999999999975,training
normal,42,185,4350.245478,1600.0,2707.699999999997,training
normal,42,186,2597.589982,990.0,1682.7999999999904,training
normal,42,187,4573.478522,1600.0,2706.4999999999973,training
normal,42,188,4427.411537,1600.0,2725.9999999999986,training
normal,42,189,4035.830358,1600.0,2785.7000000000003,training
normal,42,190,4051.073807,1600.0,2736.9999999999964,training
normal,42,191,149.83402,110.0,167.69999999999993,training
normal,42,192,1724.036053,654.0,1116.1999999999966,training
normal,42,193,2984.026878,1113.0,1871.2999999999888,training
normal,42,194,4002.387751,1600.0,2741.2999999999975,training
normal,42,195,4193.245719,1600.0,2707.799999999997,training
normal,42,196,3848.69259,1600.0,2798.200000000004,training
normal,42,197,4348.636586,1600.0,2678.2999999999943,training
normal,42,198,4502.880267,1600.0,2794.9000000000024,training
